BarNoteClick,Message,Channel,Pitch,Velocity
52:0:0,On,ch=3,n=40,v=0
52:0:0,On,ch=3,n=41,v=90
52:0:0,Par,ch=3,c=7,v=89
52:0:15,Par,ch=3,c=7,v=88
52:0:30,Par,ch=3,c=7,v=87
52:0:44,Par,ch=3,c=7,v=86
52:0:58,Par,ch=3,c=7,v=85
52:1:12,Par,ch=3,c=7,v=84
52:1:27,Par,ch=3,c=7,v=83
52:1:41,Par,ch=3,c=7,v=82
52:1:55,Par,ch=3,c=7,v=81
52:2:10,Par,ch=3,c=7,v=80
52:2:24,Par,ch=3,c=7,v=79
52:2:38,Par,ch=3,c=7,v=78
