BarNoteClick,Message,Channel,Pitch,Velocity
68:3:10,Par,ch=5,c=7,v=87
68:3:30,Par,ch=5,c=7,v=88
68:3:50,Par,ch=5,c=7,v=89
68:4:6,Par,ch=5,c=7,v=90
68:4:26,Par,ch=5,c=7,v=91
68:4:46,Par,ch=5,c=7,v=92
68:5:0,On,ch=5,n=68,v=0
68:5:0,On,ch=5,n=69,v=90
68:5:3,Par,ch=5,c=7,v=93
68:5:23,Par,ch=5,c=7,v=94
68:5:43,Par,ch=5,c=7,v=95
69:0:0,On,ch=5,n=69,v=0
69:0:0,On,ch=5,n=70,v=90
69:0:0,Par,ch=5,c=7,v=96
69:0:23,Par,ch=5,c=7,v=95
69:0:43,Par,ch=5,c=7,v=94
69:1:0,On,ch=5,n=70,v=0
69:1:0,On,ch=5,n=71,v=90
69:1:6,Par,ch=5,c=7,v=93
69:1:26,Par,ch=5,c=7,v=92
69:1:46,Par,ch=5,c=7,v=91
69:2:10,Par,ch=5,c=7,v=90
69:2:30,Par,ch=5,c=7,v=89
69:2:50,Par,ch=5,c=7,v=88
69:3:13,Par,ch=5,c=7,v=87
69:3:33,Par,ch=5,c=7,v=86
69:3:53,Par,ch=5,c=7,v=85
69:4:16,Par,ch=5,c=7,v=84
69:4:36,Par,ch=5,c=7,v=83
69:4:56,Par,ch=5,c=7,v=82
69:5:0,On,ch=5,n=71,v=0
69:5:20,Par,ch=5,c=7,v=81
69:5:40,Par,ch=5,c=7,v=80
70:0:0,On,ch=5,n=59,v=90
70:0:0,Par,ch=5,c=7,v=79
70:0:23,Par,ch=5,c=7,v=80
70:0:43,Par,ch=5,c=7,v=81
70:1:6,Par,ch=5,c=7,v=82
70:1:26,Par,ch=5,c=7,v=83
70:1:46,Par,ch=5,c=7,v=84
70:2:10,Par,ch=5,c=7,v=85
70:2:30,Par,ch=5,c=7,v=86
70:2:50,Par,ch=5,c=7,v=87
70:3:13,Par,ch=5,c=7,v=88
70:3:33,Par,ch=5,c=7,v=89
70:3:53,Par,ch=5,c=7,v=90
70:4:16,Par,ch=5,c=7,v=91
70:4:36,Par,ch=5,c=7,v=92
70:4:56,Par,ch=5,c=7,v=93
70:5:0,On,ch=5,n=59,v=0
70:5:0,On,ch=5,n=60,v=90
70:5:20,Par,ch=5,c=7,v=94
70:5:40,Par,ch=5,c=7,v=95
71:0:0,On,ch=5,n=60,v=0
71:0:0,On,ch=5,n=59,v=90
71:0:0,Par,ch=5,c=7,v=96
71:1:0,On,ch=5,n=59,v=0
71:1:0,On,ch=5,n=62,v=90
71:1:0,Par,ch=5,c=7,v=96
71:1:16,Par,ch=5,c=7,v=95
71:1:33,Par,ch=5,c=7,v=94
