BarNoteClick,Message,Channel,Pitch,Velocity
37:4:38,Par,ch=2,c=7,v=55
37:4:43,Par,ch=2,c=7,v=56
37:4:48,Par,ch=2,c=7,v=57
37:4:53,Par,ch=2,c=7,v=58
37:4:58,Par,ch=2,c=7,v=59
37:5:3,Par,ch=2,c=7,v=60
37:5:8,Par,ch=2,c=7,v=61
37:5:13,Par,ch=2,c=7,v=62
37:5:20,Par,ch=2,c=7,v=63
37:5:25,Par,ch=2,c=7,v=64
37:5:30,On,ch=2,n=79,v=0
37:5:30,On,ch=2,n=81,v=100
37:5:30,Par,ch=2,c=7,v=65
37:5:35,Par,ch=2,c=7,v=66
37:5:40,Par,ch=2,c=7,v=67
37:5:45,Par,ch=2,c=7,v=68
37:5:50,Par,ch=2,c=7,v=69
37:5:55,Par,ch=2,c=7,v=70
38:0:0,On,ch=2,n=81,v=0
38:0:0,On,ch=2,n=78,v=100
38:0:0,Par,ch=2,c=7,v=71
38:0:6,Par,ch=2,c=7,v=70
38:0:11,Par,ch=2,c=7,v=69
38:0:17,Par,ch=2,c=7,v=68
38:0:22,Par,ch=2,c=7,v=67
38:0:28,Par,ch=2,c=7,v=66
38:0:33,Par,ch=2,c=7,v=65
38:0:40,Par,ch=2,c=7,v=64
38:0:45,Par,ch=2,c=7,v=63
38:0:51,Par,ch=2,c=7,v=62
38:0:56,Par,ch=2,c=7,v=61
38:1:0,On,ch=2,n=78,v=0
38:1:0,On,ch=2,n=79,v=100
38:1:2,Par,ch=2,c=7,v=60
38:1:7,Par,ch=2,c=7,v=59
38:1:13,Par,ch=2,c=7,v=58
38:1:18,Par,ch=2,c=7,v=57
38:1:25,Par,ch=2,c=7,v=56
38:1:30,Par,ch=2,c=7,v=55
38:1:36,Par,ch=2,c=7,v=54
38:1:41,Par,ch=2,c=7,v=53
38:1:47,Par,ch=2,c=7,v=52
38:1:52,Par,ch=2,c=7,v=51
38:1:58,Par,ch=2,c=7,v=50
38:2:3,Par,ch=2,c=7,v=49
38:2:10,Par,ch=2,c=7,v=48
38:2:15,Par,ch=2,c=7,v=47
38:2:21,Par,ch=2,c=7,v=46
38:2:26,Par,ch=2,c=7,v=45
38:2:32,Par,ch=2,c=7,v=44
38:2:37,Par,ch=2,c=7,v=43
38:2:43,Par,ch=2,c=7,v=42
38:2:48,Par,ch=2,c=7,v=41
38:2:55,Par,ch=2,c=7,v=40
38:3:0,On,ch=2,n=79,v=0
38:3:0,Par,ch=2,c=7,v=39
39:3:0,On,ch=2,n=79,v=100
39:3:0,Par,ch=2,c=7,v=60
39:3:11,Par,ch=2,c=7,v=61
39:3:21,Par,ch=2,c=7,v=62
39:3:33,Par,ch=2,c=7,v=63
39:3:43,Par,ch=2,c=7,v=64
39:3:53,Par,ch=2,c=7,v=65
39:4:0,On,ch=2,n=79,v=0
39:4:0,On,ch=2,n=81,v=100
39:4:5,Par,ch=2,c=7,v=66
39:4:15,Par,ch=2,c=7,v=67
39:4:25,Par,ch=2,c=7,v=68
39:4:36,Par,ch=2,c=7,v=69
39:4:46,Par,ch=2,c=7,v=70
39:4:56,Par,ch=2,c=7,v=71
39:5:8,Par,ch=2,c=7,v=72
39:5:18,Par,ch=2,c=7,v=73
39:5:28,Par,ch=2,c=7,v=74
39:5:30,On,ch=2,n=81,v=0
39:5:30,On,ch=2,n=82,v=100
39:5:40,Par,ch=2,c=7,v=75
39:5:50,Par,ch=2,c=7,v=76
40:0:0,On,ch=2,n=82,v=0
40:0:0,On,ch=2,n=80,v=100
40:0:0,Par,ch=2,c=7,v=77
40:0:10,Par,ch=2,c=7,v=76
40:0:20,Par,ch=2,c=7,v=75
40:0:30,Par,ch=2,c=7,v=74
40:0:38,Par,ch=2,c=7,v=73
40:0:48,Par,ch=2,c=7,v=72
40:0:58,Par,ch=2,c=7,v=71
40:1:0,On,ch=2,n=80,v=0
40:1:0,On,ch=2,n=81,v=100
40:1:6,Par,ch=2,c=7,v=70
40:1:16,Par,ch=2,c=7,v=69
40:1:26,Par,ch=2,c=7,v=68
40:1:35,Par,ch=2,c=7,v=67
40:1:45,Par,ch=2,c=7,v=66
40:1:55,Par,ch=2,c=7,v=65
40:2:3,Par,ch=2,c=7,v=64
40:2:13,Par,ch=2,c=7,v=63
40:2:23,Par,ch=2,c=7,v=62
40:2:31,Par,ch=2,c=7,v=61
40:2:41,Par,ch=2,c=7,v=60
40:2:51,Par,ch=2,c=7,v=59
40:3:0,On,ch=2,n=81,v=0
40:3:0,Par,ch=2,c=7,v=58
41:3:0,On,ch=2,n=81,v=100
41:3:0,Par,ch=2,c=7,v=56
41:3:10,Par,ch=2,c=7,v=57
41:3:20,Par,ch=2,c=7,v=58
41:3:30,Par,ch=2,c=7,v=59
41:3:38,Par,ch=2,c=7,v=60
41:3:48,Par,ch=2,c=7,v=61
41:3:58,Par,ch=2,c=7,v=62
41:4:0,On,ch=2,n=81,v=0
41:4:0,On,ch=2,n=83,v=100
41:4:6,Par,ch=2,c=7,v=63
41:4:16,Par,ch=2,c=7,v=64
41:4:26,Par,ch=2,c=7,v=65
41:4:35,Par,ch=2,c=7,v=66
41:4:45,Par,ch=2,c=7,v=67
41:4:55,Par,ch=2,c=7,v=68
41:5:3,Par,ch=2,c=7,v=69
41:5:13,Par,ch=2,c=7,v=70
41:5:23,Par,ch=2,c=7,v=71
41:5:30,On,ch=2,n=83,v=0
41:5:30,On,ch=2,n=84,v=100
41:5:31,Par,ch=2,c=7,v=72
41:5:41,Par,ch=2,c=7,v=73
41:5:51,Par,ch=2,c=7,v=74
42:0:0,On,ch=2,n=84,v=0
42:0:0,On,ch=2,n=84,v=100
42:0:0,Par,ch=2,c=7,v=75
42:0:10,Par,ch=2,c=7,v=74
42:0:18,Par,ch=2,c=7,v=73
42:0:28,Par,ch=2,c=7,v=72
42:0:36,Par,ch=2,c=7,v=71
42:0:45,Par,ch=2,c=7,v=70
42:0:55,Par,ch=2,c=7,v=69
42:1:3,Par,ch=2,c=7,v=68
42:1:13,Par,ch=2,c=7,v=67
42:1:21,Par,ch=2,c=7,v=66
42:1:30,Par,ch=2,c=7,v=65
42:1:40,Par,ch=2,c=7,v=64
42:1:48,Par,ch=2,c=7,v=63
42:1:58,Par,ch=2,c=7,v=62
42:2:0,On,ch=2,n=84,v=0
42:2:0,On,ch=2,n=75,v=100
42:2:6,Par,ch=2,c=7,v=61
42:2:15,Par,ch=2,c=7,v=60
42:2:25,Par,ch=2,c=7,v=59
42:2:33,Par,ch=2,c=7,v=58
42:2:43,Par,ch=2,c=7,v=57
42:2:51,Par,ch=2,c=7,v=56
42:3:0,On,ch=2,n=75,v=0
42:3:0,Par,ch=2,c=7,v=55
45:0:0,On,ch=2,n=85,v=100
45:0:0,Par,ch=2,c=7,v=64
45:1:0,On,ch=2,n=85,v=0
45:1:0,On,ch=2,n=75,v=100
45:3:0,On,ch=2,n=75,v=0
45:3:0,On,ch=2,n=78,v=100
45:4:0,On,ch=2,n=78,v=0
45:4:0,On,ch=2,n=80,v=100
45:5:30,On,ch=2,n=80,v=0
45:5:30,On,ch=2,n=81,v=100
46:0:0,On,ch=2,n=81,v=0
46:0:0,On,ch=2,n=82,v=100
46:0:0,Par,ch=2,c=7,v=75
46:0:1,Par,ch=2,c=7,v=67
46:0:30,Par,ch=2,c=7,v=68
46:0:57,Par,ch=2,c=7,v=69
46:1:0,On,ch=2,n=82,v=0
46:1:0,On,ch=2,n=83,v=100
46:1:25,Par,ch=2,c=7,v=70
