BarNoteClick,Message,Channel,Pitch,Velocity
13:1:7,Par,ch=1,c=7,v=76
13:1:15,Par,ch=1,c=7,v=75
13:1:24,Par,ch=1,c=7,v=74
13:1:32,Par,ch=1,c=7,v=73
13:1:40,Par,ch=1,c=7,v=72
13:1:49,Par,ch=1,c=7,v=71
13:1:57,Par,ch=1,c=7,v=70
13:2:5,Par,ch=1,c=7,v=69
13:2:13,Par,ch=1,c=7,v=68
13:2:22,Par,ch=1,c=7,v=67
13:2:30,Par,ch=1,c=7,v=66
13:2:38,Par,ch=1,c=7,v=65
13:2:47,Par,ch=1,c=7,v=64
13:2:55,Par,ch=1,c=7,v=63
13:3:3,Par,ch=1,c=7,v=62
13:3:12,Par,ch=1,c=7,v=61
13:3:20,Par,ch=1,c=7,v=60
13:3:28,Par,ch=1,c=7,v=59
13:3:37,Par,ch=1,c=7,v=58
13:3:45,Par,ch=1,c=7,v=57
13:3:53,Par,ch=1,c=7,v=56
13:4:0,On,ch=1,n=90,v=0
13:4:1,Par,ch=1,c=7,v=55
14:5:58,Par,ch=1,c=7,v=43
15:0:0,On,ch=1,n=89,v=100
15:0:8,Par,ch=1,c=7,v=44
15:0:17,Par,ch=1,c=7,v=45
15:0:27,Par,ch=1,c=7,v=46
15:0:36,Par,ch=1,c=7,v=47
15:0:45,Par,ch=1,c=7,v=48
15:0:55,Par,ch=1,c=7,v=49
15:1:0,On,ch=1,n=89,v=0
15:1:0,On,ch=1,n=90,v=100
15:1:4,Par,ch=1,c=7,v=50
15:1:13,Par,ch=1,c=7,v=51
15:1:23,Par,ch=1,c=7,v=52
15:1:32,Par,ch=1,c=7,v=53
15:1:41,Par,ch=1,c=7,v=54
15:1:51,Par,ch=1,c=7,v=55
15:2:0,Par,ch=1,c=7,v=56
15:2:8,Par,ch=1,c=7,v=57
15:2:18,Par,ch=1,c=7,v=58
15:2:27,Par,ch=1,c=7,v=59
15:2:36,Par,ch=1,c=7,v=60
15:2:46,Par,ch=1,c=7,v=61
15:2:55,Par,ch=1,c=7,v=62
15:3:4,Par,ch=1,c=7,v=63
15:3:14,Par,ch=1,c=7,v=64
15:3:23,Par,ch=1,c=7,v=65
15:3:32,Par,ch=1,c=7,v=66
15:3:42,Par,ch=1,c=7,v=67
15:3:51,Par,ch=1,c=7,v=68
15:4:0,On,ch=1,n=90,v=0
15:4:0,Par,ch=1,c=7,v=69
41:3:0,On,ch=1,n=81,v=100
41:3:0,Par,ch=1,c=7,v=72
41:3:8,Par,ch=1,c=7,v=73
41:3:16,Par,ch=1,c=7,v=74
41:3:25,Par,ch=1,c=7,v=75
41:3:33,Par,ch=1,c=7,v=76
41:3:41,Par,ch=1,c=7,v=77
41:3:50,Par,ch=1,c=7,v=78
41:3:58,Par,ch=1,c=7,v=79
41:4:0,On,ch=1,n=81,v=0
41:4:0,On,ch=1,n=83,v=100
41:4:6,Par,ch=1,c=7,v=80
41:4:15,Par,ch=1,c=7,v=81
